Slow-Time Signal [I]_x,Slow-Time Signal [I]_y,Slow-Time Signal [Q]_x,Slow-Time Signal [Q]_y,Envelop_x,Envelop_y,Wrapped Angle_x,Wrapped Angle_y,Phase Unwrap_x,Phase Unwrap_y,Breathing_x,Breathing_y,Heart_x,Heart_y
230.0401923656,-0.0027631036,230.0401923656,0.0022953520,230.0401923656,0.0035921278,230.0401923656,140.2830737503,230.0401923656,-7059.7169262497,230.0401923656,0.8173189363,230.0401923656,-15.8119489959
230.0766830444,-0.0030172424,230.0766830444,0.0026529016,230.0766830444,0.0040176658,230.0766830444,138.6765433924,230.0766830444,-7061.3234566076,230.0766830444,0.7895151823,230.0766830444,-16.8174044042
230.0825035572,-0.0034410811,230.0825035572,0.0030115024,230.0825035572,0.0045727656,230.0825035572,138.8088282050,230.0825035572,-7061.191171795,230.0825035572,0.7480186064,230.0825035572,-16.2386073727
230.1078383923,-0.0039267711,230.1078383923,0.0034808171,230.1078383923,0.0052474393,230.1078383923,138.4451807754,230.1078383923,-7061.5548192246,230.1078383923,0.69303331,230.1078383923,-13.9759973221
230.1138389111,-0.0047222376,230.1138389111,0.0037783043,230.1138389111,0.0060477361,230.1138389111,141.3363878241,230.1138389111,-7058.6636121759,230.1138389111,0.6240486018,230.1138389111,-10.2456728031
230.1520519257,-0.0057196838,230.1520519257,0.0037948807,230.1520519257,0.0068641025,230.1520519257,146.4366266712,230.1520519257,-7053.5633733288,230.1520519257,0.5409073153,230.1520519257,-5.3500908888
230.1663343906,-0.0068539398,230.1663343906,0.0035205722,230.1663343906,0.0077052527,230.1663343906,152.8123967123,230.1663343906,-7047.1876032877,230.1663343906,0.4438940667,230.1663343906,0.2733590682
230.19739604,-0.0079321347,230.19739604,0.0029770174,230.19739604,0.0084723901,230.19739604,159.428334613,230.19739604,-7040.5716653870,230.19739604,0.3336695912,230.19739604,6.0996517232
230.2023918629,-0.0088804833,230.2023918629,0.0019552165,230.2023918629,0.0090931763,230.2023918629,167.5832879170,230.2023918629,-7032.416712083,230.2023918629,0.2113357599,230.2023918629,11.5731010776
230.2284941673,-0.0098529472,230.2284941673,0.0004906224,230.2284941673,0.0098651548,230.2284941673,177.1493407934,230.2284941673,-7022.8506592066,230.2284941673,0.0783905436,230.2284941673,16.1608765992
230.2334938049,-0.0104625578,230.2334938049,-0.0011907699,230.2334938049,0.0105301021,230.2334938049,-173.5069628935,230.2334938049,-7013.5069628935,230.2334938049,-0.0633330460,230.2334938049,19.4152138861
230.2736513615,-0.0110548358,230.2736513615,-0.0027025227,230.2736513615,0.0113803788,230.2736513615,-166.2626091496,230.2736513615,-7006.2626091496,230.2736513615,-0.2116641802,230.2736513615,21.0282141170
230.2844843864,-0.0110256465,230.2844843864,-0.0045198067,230.2844843864,0.0119161039,230.2844843864,-157.7095221145,230.2844843864,-6997.7095221145,230.2844843864,-0.3641864538,230.2844843864,20.8510351756
230.3193373680,-0.0089644893,230.3193373680,-0.0068025093,230.3193373680,0.0112532752,230.3193373680,-142.8077395711,230.3193373680,-6982.8077395711,230.3193373680,-0.5183444099,230.3193373680,18.9118977384
230.3243370056,-0.0080418262,230.3243370056,-0.0085010834,230.3243370056,0.0117021104,230.3243370056,-133.4097872555,230.3243370056,-6973.4097872555,230.3243370056,-0.67158479,230.3243370056,15.4528081333
230.3510832787,-0.0072216405,230.3510832787,-0.0096616978,230.3510832787,0.0120623586,230.3510832787,-126.7762933535,230.3510832787,-6966.7762933535,230.3510832787,-0.8214020268,230.3510832787,10.8369239305
230.3560831547,-0.0052793192,230.3560831547,-0.010523238,230.3560831547,0.0117732642,230.3560831547,-116.6420969683,230.3560831547,-6956.6420969683,230.3560831547,-0.9650591104,230.3560831547,5.5155165779
230.3951053619,-0.0033159541,230.3951053619,-0.0106979137,230.3951053619,0.0112000406,230.3951053619,-107.2214860402,230.3951053619,-6947.2214860402,230.3951053619,-1.1000554458,230.3951053619,0.0122807589
230.4046139717,-0.0012736440,230.4046139717,-0.0111288888,230.4046139717,0.0112015327,230.4046139717,-96.5288018331,230.4046139717,-6936.5288018331,230.4046139717,-1.2238514809,230.4046139717,-5.1387907037
230.4259412289,0.0009424146,230.4259412289,-0.0109758565,230.4259412289,0.0110162413,230.4259412289,-85.0924769025,230.4259412289,-6925.0924769025,230.4259412289,-1.3344701776,230.4259412289,-9.4945603950
230.4432213306,0.0028829859,230.4432213306,-0.0102192831,230.4432213306,0.0106181616,230.4432213306,-74.2455858132,230.4432213306,-6914.2455858132,230.4432213306,-1.4303773154,230.4432213306,-12.7227070726
230.4731142521,0.0042809077,230.4731142521,-0.0091789884,230.4731142521,0.0101281785,230.4731142521,-64.9965385392,230.4731142521,-6904.9965385392,230.4731142521,-1.5106207919,230.4731142521,-14.6362553405
230.4781739712,0.0051899270,230.4781739712,-0.0082402374,230.4781739712,0.0097384216,230.4781739712,-57.7961536722,230.4781739712,-6897.7961536722,230.4781739712,-1.5743563926,230.4781739712,-15.1907036089
230.5171487331,0.0060645926,230.5171487331,-0.0069649809,230.5171487331,0.0092352716,230.5171487331,-48.9530509110,230.5171487331,-6888.9530509110,230.5171487331,-1.6210873577,230.5171487331,-14.5013326358
230.5221455097,0.0066360917,230.5221455097,-0.0057873818,230.5221455097,0.0088051974,230.5221455097,-41.0919094145,230.5221455097,-6881.0919094145,230.5221455097,-1.6505895226,230.5221455097,-12.7685991721
230.5473642349,0.0070125275,230.5473642349,-0.0043590029,230.5473642349,0.0082569030,230.5473642349,-31.8651773312,230.5473642349,-6871.8651773312,230.5473642349,-1.6628448253,230.5473642349,-10.2927266309
230.5523815155,0.0071639209,230.5523815155,-0.0030429842,230.5523815155,0.0077834129,230.5523815155,-23.0140958534,230.5523815155,-6863.0140958534,230.5523815155,-1.6583852041,230.5523815155,-7.4166977169
230.5918092728,0.0070968126,230.5918092728,-0.0018018155,230.5918092728,0.0073219729,230.5918092728,-14.2458639707,230.5918092728,-6854.2458639707,230.5918092728,-1.6379289867,230.5918092728,-4.465420783
230.6083436012,0.0067871184,230.6083436012,-0.0005801180,230.6083436012,0.0068118656,230.6083436012,-4.8853907399,230.6083436012,-6844.8853907399,230.6083436012,-1.6025262390,230.6083436012,-1.7375426081
230.6397914886,0.0062588686,230.6397914886,0.0007303274,230.6397914886,0.0063013344,230.6397914886,6.6555639514,230.6397914886,-6833.3444360486,230.6397914886,-1.5532901873,230.6397914886,0.5525960025
230.6447935104,0.0052664722,230.6447935104,0.0020585312,230.6447935104,0.0056544921,230.6447935104,21.3492754652,230.6447935104,-6818.6507245348,230.6447935104,-1.4915074683,230.6447935104,2.2818866688
230.6674761772,0.0042409988,230.6674761772,0.0028371361,230.6674761772,0.0051024908,230.6674761772,33.7816635770,230.6674761772,-6806.218336423,230.6674761772,-1.4183370227,230.6674761772,3.4357466762
230.6724722385,0.0029505678,230.6724722385,0.0030366429,230.6724722385,0.0042340348,230.6724722385,45.8236561733,230.6724722385,-6794.1763438267,230.6724722385,-1.3359276278,230.6724722385,4.0593030892
230.7119123936,0.0019977776,230.7119123936,0.0031006566,230.7119123936,0.003688521,230.7119123936,57.2059960132,230.7119123936,-6782.7940039868,230.7119123936,-1.2452197890,230.7119123936,4.2582645292
230.7244696617,0.0011260085,230.7244696617,0.0031306392,230.7244696617,0.0033269802,230.7244696617,70.2176772677,230.7244696617,-6769.7823227323,230.7244696617,-1.1481968009,230.7244696617,4.0846791658
230.7575387955,0.0004013707,230.7575387955,0.0029126545,230.7575387955,0.0029401794,230.7575387955,82.1539212063,230.7575387955,-6757.8460787937,230.7575387955,-1.0460156024,230.7575387955,3.7435374665
230.7625238895,-0.0001924796,230.7625238895,0.0017794883,230.7625238895,0.0017898679,230.7625238895,96.1734377326,230.7625238895,-6743.8265622674,230.7625238895,-0.9397622079,230.7625238895,3.3401852367
230.7860748768,-0.0003674025,230.7860748768,0.0007747243,230.7860748768,0.0008574277,230.7860748768,115.3720112616,230.7860748768,-6724.6279887384,230.7860748768,-0.8307733852,230.7860748768,2.9310933985
230.7938024998,-0.0000574693,230.7938024998,0.0002179310,230.7938024998,0.0002253811,230.7938024998,104.7728308742,230.7938024998,-6735.2271691258,230.7938024998,-0.7204095949,230.7938024998,2.6526296035
230.8313589096,0.0002266805,230.8313589096,-0.0004587869,230.8313589096,0.0005117318,230.8313589096,-63.7066379936,230.8313589096,-6903.7066379936,230.8313589096,-0.6102941403,230.8313589096,2.8020917633
230.8439414501,0.0010310968,230.8439414501,-0.0009197147,230.8439414501,0.0013816786,230.8439414501,-41.7322301854,230.8439414501,-6881.7322301854,230.8439414501,-0.5007779146,230.8439414501,2.5177248087
230.8792784214,0.0016285517,230.8792784214,-0.0010263009,230.8792784214,0.0019249609,230.8792784214,-32.2188181043,230.8792784214,-6872.2188181043,230.8792784214,-0.3940547333,230.8792784214,1.8313148516
230.8842759132,0.0002384983,230.8842759132,-0.0011134987,230.8842759132,0.0011387540,230.8842759132,-77.9105823123,230.8842759132,-6917.9105823123,230.8842759132,-0.2909478958,230.8842759132,0.9812059869
230.9087760448,0.0006415515,230.9087760448,-0.0019758509,230.9087760448,0.0020773962,230.9087760448,-72.0115779036,230.9087760448,-6912.0115779036,230.9087760448,-0.1937927591,230.9087760448,-0.3174173334
230.9147753716,0.0016620705,230.9147753716,-0.0020190362,230.9147753716,0.0026151454,230.9147753716,-50.5387895884,230.9147753716,-6890.5387895884,230.9147753716,-0.1049346424,230.9147753716,-1.9997223575
230.95429492,0.001533698,230.95429492,-0.002097088,230.95429492,0.0025980776,230.95429492,-53.8202583871,230.95429492,-6893.8202583871,230.95429492,-0.0266152665,230.95429492,-3.8160467736
230.9596269131,0.0011907264,230.9596269131,-0.0023557766,230.9596269131,0.0026396046,230.9596269131,-63.185700853,230.9596269131,-6903.185700853,230.9596269131,0.0391717147,230.9596269131,-5.5670292136
230.9856626987,0.0011120755,230.9856626987,-0.0023622443,230.9856626987,0.0026109213,230.9856626987,-64.7903155906,230.9856626987,-6904.7903155906,230.9856626987,0.0906370306,230.9856626987,-7.0676312068
230.9908354282,0.0014853904,230.9908354282,-0.0021872872,230.9908354282,0.0026439762,230.9908354282,-55.8195073823,230.9908354282,-6895.8195073823,230.9908354282,0.1263505969,230.9908354282,-8.1108253543
231.0314288139,0.0015451265,231.0314288139,-0.0020517128,231.0314288139,0.0025684512,231.0314288139,-53.0169251357,231.0314288139,-6893.0169251357,231.0314288139,0.1453310921,231.0314288139,-8.4579808983
231.0424289703,0.0016099829,231.0424289703,-0.0020970537,231.0424289703,0.0026438002,231.0424289703,-52.4852658465,231.0424289703,-6892.4852658465,231.0424289703,0.1470420118,231.0424289703,-7.9548485104
231.0766730309,0.0016958272,231.0766730309,-0.0020929031,231.0766730309,0.00269371,231.0766730309,-50.9830116071,231.0766730309,-6890.9830116071,231.0766730309,0.1314960447,231.0766730309,-6.5330764347
231.0822343826,0.0020630843,231.0822343826,-0.0021668301,231.0822343826,0.0029919007,231.0822343826,-46.4049947287,231.0822343826,-6886.4049947287,231.0822343826,0.098263586,231.0822343826,-4.2281190057
231.1059277058,0.0023602325,231.1059277058,-0.0020144576,231.1059277058,0.0031030206,231.1059277058,-40.4807450772,231.1059277058,-6880.4807450772,231.1059277058,0.0483855569,231.1059277058,-1.1750329565
231.1111848354,0.0028745359,231.1111848354,-0.0015937956,231.1111848354,0.0032868132,231.1111848354,-29.0063168365,231.1111848354,-6869.0063168365,231.1111848354,-0.0177042697,231.1111848354,2.3868793614
231.1501348019,0.0033661524,231.1501348019,-0.0013693316,231.1501348019,0.0036340131,231.1501348019,-22.1362106715,231.1501348019,-6862.1362106715,231.1501348019,-0.098099877,231.1501348019,6.1697689068
231.165399313,0.0040751543,231.165399313,-0.0007306287,231.165399313,0.004140133,231.165399313,-10.1644870920,231.165399313,-6850.1644870920,231.165399313,-0.1905262519,231.165399313,9.8047667721
231.1967294216,0.0046788918,231.1967294216,0.0000924234,231.1967294216,0.0046798045,231.1967294216,1.1316319921,231.1967294216,-6838.8683680079,231.1967294216,-0.2923773645,231.1967294216,12.9375041612
231.201728344,0.0047891919,231.201728344,0.0014928323,231.201728344,0.0050164637,231.201728344,17.3127056845,231.201728344,-6822.6872943155,231.201728344,-0.4006653074,231.201728344,15.2314256935
231.2275547981,0.0036575237,231.2275547981,0.0022013462,231.2275547981,0.004268888,231.2275547981,31.0423854438,231.2275547981,-6808.9576145562,231.2275547981,-0.5121360772,231.2275547981,16.4458403404
231.2335548401,0.0030848667,231.2335548401,0.0020378582,231.2335548401,0.0036971974,231.2335548401,33.4486898908,231.2335548401,-6806.5513101092,231.2335548401,-0.6232855964,231.2335548401,16.4536056942
231.2732939720,0.0028786805,231.2732939720,0.0023584333,231.2732939720,0.0037214256,231.2732939720,39.326933331,231.2732939720,-6800.6730666690,231.2732939720,-0.7304374321,231.2732939720,15.1907226580
231.2876105309,0.0030343366,231.2876105309,0.0026075569,231.2876105309,0.0040008188,231.2876105309,40.6741128472,231.2876105309,-6799.3258871528,231.2876105309,-0.8299365312,231.2876105309,12.7481049661
231.3177928925,0.002640828,231.3177928925,0.003165079,231.3177928925,0.0041220987,231.3177928925,50.1595951624,231.3177928925,-6789.8404048376,231.3177928925,-0.9181352741,231.3177928925,9.2950264726
231.3263726234,0.0019414697,231.3263726234,0.0028851100,231.3263726234,0.0034775227,231.3263726234,56.0623078504,231.3263726234,-6783.9376921496,231.3263726234,-0.9915047061,231.3263726234,5.1379067571
231.3477752209,0.0011464371,231.3477752209,0.0017696483,231.3477752209,0.0021085476,231.3477752209,57.0634891404,231.3477752209,-6782.9365108596,231.3477752209,-1.0467035656,231.3477752209,0.6510934440
231.3573064804,0.0009178124,231.3573064804,0.0005434498,231.3573064804,0.0010666383,231.3573064804,30.6303791377,231.3573064804,-6809.3696208623,231.3573064804,-1.0806508821,231.3573064804,-3.7313100007
231.3933575153,0.0011192369,231.3933575153,-0.0010086095,231.3933575153,0.0015066467,231.3933575153,-42.0238558639,231.3933575153,-6882.0238558639,231.3933575153,-1.0911324664,231.3933575153,-7.6215660522
231.4085035324,0.0015309288,231.4085035324,-0.0020549613,231.4085035324,0.0025625396,231.4085035324,-53.3142005379,231.4085035324,-6893.3142005379,231.4085035324,-1.0764294231,231.4085035324,-11.0168665400
231.4240210056,0.0017746470,231.4240210056,-0.0020461477,231.4240210056,0.0027085222,231.4240210056,-49.0645311313,231.4240210056,-6889.0645311313,231.4240210056,-1.0357020345,231.4240210056,-13.7372005692
231.4292943478,0.0013685260,231.4292943478,-0.0018127080,231.4292943478,0.0022712934,231.4292943478,-52.9485748828,231.4292943478,-6892.9485748828,231.4292943478,-0.9685193427,231.4292943478,-15.597105282
231.4709706306,-0.0008091567,231.4709706306,-0.0026198024,231.4709706306,0.0027419152,231.4709706306,-107.1639172273,231.4709706306,-6947.1639172273,231.4709706306,-0.8750412885,231.4709706306,-16.4245634109
231.4860224724,-0.0019847015,231.4860224724,-0.0012573635,231.4860224724,0.0023494687,231.4860224724,-147.6446053701,231.4860224724,-6987.6446053701,231.4860224724,-0.7559581911,231.4860224724,-16.3792446888
231.5182414055,-0.0008251559,231.5182414055,0.0012720185,231.5182414055,0.0015162167,231.5182414055,122.9713955605,231.5182414055,-7077.0286044395,231.5182414055,-0.6129427642,231.5182414055,-15.5054011016
231.5242433548,-0.0006426766,231.5242433548,0.0020098722,231.5242433548,0.0021101231,231.5242433548,107.7321935377,231.5242433548,-7092.2678064623,231.5242433548,-0.4483827871,231.5242433548,-14.2577714232
231.5505194664,-0.0008563596,231.5505194664,0.0026111960,231.5505194664,0.0027480350,231.5505194664,108.1572585018,231.5505194664,-7091.8427414982,231.5505194664,-0.2653828954,231.5505194664,-12.7806991796
231.5555181503,-0.0002856323,231.5555181503,0.0030124262,231.5555181503,0.0030259374,231.5555181503,95.4164794150,231.5555181503,-7104.583520585,231.5555181503,-0.0676629738,231.5555181503,-11.0978399876
231.5911164284,0.0007616177,231.5911164284,0.0033812508,231.5911164284,0.0034659657,231.5911164284,77.3061297809,231.5911164284,-7122.6938702191,231.5911164284,0.1410017182,231.5911164284,-9.2433101634
231.6086030006,0.0018114551,231.6086030006,0.0031268644,231.6086030006,0.0036136755,231.6086030006,59.9154295567,231.6086030006,-7140.0845704433,231.6086030006,0.3564838823,231.6086030006,-7.2365310592
231.6403436661,0.002366665,231.6403436661,0.0029637136,231.6403436661,0.0037927169,231.6403436661,51.3909862509,231.6403436661,-7148.6090137491,231.6403436661,0.5746568074,231.6403436661,-5.07960753
231.6453437805,0.0030544326,231.6453437805,0.0034644349,231.6453437805,0.0046186434,231.6453437805,48.598861097,231.6453437805,-7151.4011389030,231.6453437805,0.7913298810,231.6453437805,-2.7316592281
231.6680676937,0.0034533393,231.6680676937,0.0041038551,231.6680676937,0.0053635044,231.6680676937,49.9198363198,231.6680676937,-7150.0801636802,231.6680676937,1.00241458,231.6680676937,-0.1432344031
231.6740686893,0.0037760267,231.6740686893,0.0036802719,231.6740686893,0.0052728341,231.6740686893,44.2642401131,231.6740686893,-7155.7357598869,231.6740686893,1.2039746254,231.6740686893,2.7401393269
231.7109971046,0.0041353995,231.7109971046,0.0015764714,231.7109971046,0.0044256967,231.7109971046,20.8675375825,231.7109971046,-7179.1324624175,231.7109971046,1.3933244324,231.7109971046,5.9225756642
231.7288467884,0.0047543351,231.7288467884,-0.0011674961,231.7288467884,0.0048955847,231.7288467884,-13.7968105868,231.7288467884,-7213.7968105868,231.7288467884,1.5669872322,231.7288467884,9.2835332686
231.7591812611,0.0052099708,231.7591812611,-0.0037410594,231.7591812611,0.0064139942,231.7591812611,-35.6805261153,231.7591812611,-7235.6805261153,231.7591812611,1.7228408157,231.7591812611,12.5539604751
231.7651894093,0.0051810910,231.7651894093,-0.0063820149,231.7651894093,0.0082203295,231.7651894093,-50.9293807039,231.7651894093,-7250.9293807039,231.7651894093,1.858193484,231.7651894093,15.4571861826
231.7920210361,0.0046310114,231.7920210361,-0.0081804185,231.7920210361,0.0094002932,231.7920210361,-60.4853940107,231.7920210361,-7260.4853940107,231.7920210361,1.9708465398,231.7920210361,17.7037741048
231.7980213165,0.0033760361,231.7980213165,-0.0085526053,231.7980213165,0.009194818,231.7980213165,-68.4589796658,231.7980213165,-7268.4589796658,231.7980213165,2.0608747549,231.7980213165,19.0307833953
231.8330671787,0.001334431,231.8330671787,-0.0079423682,231.8330671787,0.0080536898,231.8330671787,-80.4625705022,231.8330671787,-7280.4625705022,231.8330671787,2.1265080886,231.8330671787,19.268827706
231.8440682888,-0.0010542605,231.8440682888,-0.0070664841,231.8440682888,0.0071446947,231.8440682888,-98.4854651902,231.8440682888,-7298.4854651902,231.8440682888,2.1683623521,231.8440682888,18.4500408841
231.8637208939,-0.003612936,231.8637208939,-0.0065406628,231.8637208939,0.0074721869,231.8637208939,-118.9154136837,231.8637208939,-7318.9154136837,231.8637208939,2.1842938429,231.8637208939,16.4037988720
231.8859906197,-0.0059723023,231.8859906197,-0.0052697803,231.8859906197,0.0079648590,231.8859906197,-138.5757853379,231.8859906197,-7338.5757853379,231.8859906197,2.1736481094,231.8859906197,13.2177746074
231.9081101418,-0.0080148003,231.9081101418,-0.0030094614,231.9081101418,0.0085611846,231.9081101418,-159.4194454488,231.9081101418,-7359.4194454488,231.9081101418,2.1350778426,231.9081101418,9.14454674
231.9245111942,-0.0088829370,231.9245111942,-0.0004114487,231.9245111942,0.0088924609,231.9245111942,-177.3480128500,231.9245111942,-7377.3480128500,231.9245111942,2.0687613335,231.9245111942,4.4342440142
231.9535582066,-0.0084328622,231.9535582066,0.0026681634,231.9535582066,0.0088449002,231.9535582066,162.4425929100,231.9535582066,-7397.55740709,231.9535582066,1.9751220129,231.9535582066,-0.5557999275
231.9648747444,-0.0070868548,231.9648747444,0.0057238296,231.9648747444,0.0091096507,231.9648747444,141.0732805534,231.9648747444,-7418.9267194466,231.9648747444,1.8552373134,231.9648747444,-5.4139311751
231.9846255779,-0.0052452253,231.9846255779,0.0080972773,231.9846255779,0.0096477089,231.9846255779,122.9342148434,231.9846255779,-7437.0657851566,231.9846255779,1.7105975302,231.9846255779,-9.7652233982
231.9971170425,-0.0024537921,231.9971170425,0.0092074105,231.9971170425,0.0095287725,231.9971170425,104.9226016095,231.9971170425,-7455.0773983905,231.9971170425,1.5432773195,231.9971170425,-13.2821032884
232.0292806625,0.0004679755,232.0292806625,0.0088815291,232.0292806625,0.0088938495,232.0292806625,86.9838246924,232.0292806625,-7473.0161753076,232.0292806625,1.3558798789,232.0292806625,-15.7227763647
232.0469660759,0.0023530012,232.0469660759,0.0085970893,232.0469660759,0.0089132799,232.0469660759,74.6931564389,232.0469660759,-7485.3068435611,232.0469660759,1.1516333882,232.0469660759,-16.9480642143
232.0768692493,0.0049268886,232.0768692493,0.0070488578,232.0768692493,0.0086000364,232.0768692493,55.0478876338,232.0768692493,-7504.9521123662,232.0768692493,0.9343769642,232.0768692493,-16.894572781
232.0838632584,0.006682331,232.0838632584,0.0044237938,232.0838632584,0.0080139565,232.0838632584,33.5050997246,232.0838632584,-7526.4949002754,232.0838632584,0.7084148938,232.0838632584,-15.6440672961
232.1042711735,0.0071683195,232.1042711735,0.0022070781,232.1042711735,0.0075003999,232.1042711735,17.1132524674,232.1042711735,-7542.8867475326,232.1042711735,0.4783700013,232.1042711735,-13.3989339726
232.1151316166,0.0072112980,232.1151316166,0.0000507910,232.1151316166,0.0072114769,232.1151316166,0.4035420866,232.1151316166,-7559.5964579134,232.1151316166,0.2493319168,232.1151316166,-10.4116635449
232.1498448849,0.0067943829,232.1498448849,-0.0025801090,232.1498448849,0.0072677783,232.1498448849,-20.7938468951,232.1498448849,-7580.7938468951,232.1498448849,0.0265260031,232.1498448849,-6.9763855216
232.1658427715,0.0054851027,232.1658427715,-0.0051709604,232.1658427715,0.007538248,232.1658427715,-43.3114009717,232.1658427715,-7603.3114009717,232.1658427715,-0.1845983368,232.1658427715,-3.4094989354
232.1955256462,0.0036013563,232.1955256462,-0.0068806008,232.1955256462,0.0077661080,232.1955256462,-62.3721141460,232.1955256462,-7622.3721141460,232.1955256462,-0.3787387224,232.1955256462,-0.0296829708
232.2015202045,0.0015789650,232.2015202045,-0.0076850171,232.2015202045,0.0078455477,232.2015202045,-78.3895728029,232.2015202045,-7638.3895728029,232.2015202045,-0.5507523356,232.2015202045,2.9045581945
232.2270731926,-0.0000949787,232.2270731926,-0.0077586673,232.2270731926,0.0077592486,232.2270731926,-90.7013584285,232.2270731926,-7650.7013584285,232.2270731926,-0.6958099871,232.2270731926,5.2021731068
232.2330732346,-0.0016389771,232.2330732346,-0.0075849304,232.2330732346,0.0077599881,232.2330732346,-102.1931956208,232.2330732346,-7662.1931956208,232.2330732346,-0.8096738675,232.2330732346,6.7702008866
232.2718253136,-0.0029763537,232.2718253136,-0.0075692715,232.2718253136,0.0081334219,232.2718253136,-111.4655137164,232.2718253136,-7671.4655137164,232.2718253136,-0.8886897276,232.2718253136,7.6013294245
232.2827999592,-0.0040238039,232.2827999592,-0.0070646488,232.2827999592,0.0081302066,232.2827999592,-119.6644916185,232.2827999592,-7679.6644916185,232.2827999592,-0.9302692789,232.2827999592,7.7543074335
232.3017663956,-0.0048694901,232.3017663956,-0.0065198942,232.3017663956,0.0081376259,232.3017663956,-126.7548188324,232.3017663956,-7686.7548188324,232.3017663956,-0.9327726488,232.3017663956,7.3507082266
232.3188281059,-0.0054762196,232.3188281059,-0.0058000744,232.3188281059,0.0079768317,232.3188281059,-133.3549191872,232.3188281059,-7693.3549191872,232.3188281059,-0.8958886020,232.3188281059,6.5378856202
232.3488166332,-0.0054225898,232.3488166332,-0.0053068044,232.3488166332,0.0075872691,232.3488166332,-135.6182788470,232.3488166332,-7695.6182788470,232.3488166332,-0.8202207304,232.3488166332,5.4750245303
232.3538167477,-0.0051291656,232.3538167477,-0.0050626095,232.3538167477,0.007206827,232.3538167477,-135.3741570526,232.3538167477,-7695.3741570526,232.3538167477,-0.7071275122,232.3538167477,4.3258099551
232.3911571503,-0.0047080695,232.3911571503,-0.0051711160,232.3911571503,0.0069933082,232.3911571503,-132.3164577574,232.3911571503,-7692.3164577574,232.3911571503,-0.5597466356,232.3911571503,3.251516561
232.3967330456,-0.0043091066,232.3967330456,-0.0053476610,232.3967330456,0.0068677418,232.3967330456,-128.8616157475,232.3967330456,-7688.8616157475,232.3967330456,-0.3820445284,232.3967330456,2.4062483468
232.4235031605,-0.0036455478,232.4235031605,-0.0057918569,232.4235031605,0.0068436558,232.4235031605,-122.1873959061,232.4235031605,-7682.1873959061,232.4235031605,-0.1798094968,232.4235031605,1.8003161684
232.4291875362,-0.0027655985,232.4291875362,-0.0063643375,232.4291875362,0.0069392598,232.4291875362,-113.487171692,232.4291875362,-7673.487171692,232.4291875362,0.0405635154,232.4291875362,1.4348139643
232.4666202068,-0.0019403001,232.4666202068,-0.0070132905,232.4666202068,0.0072767444,232.4666202068,-105.4646611052,232.4666202068,-7665.4646611052,232.4666202068,0.2717569853,232.4666202068,1.2949545624
232.4788613319,-0.0013353744,232.4788613319,-0.0078681087,232.4788613319,0.007980624,232.4788613319,-99.6324451757,232.4788613319,-7659.6324451757,232.4788613319,0.5070729419,232.4788613319,1.3720772545
232.5117716789,-0.000795471,232.5117716789,-0.0082709968,232.5117716789,0.0083091614,232.5117716789,-95.4935795048,232.5117716789,-7655.4935795048,232.5117716789,0.7384959461,232.5117716789,1.5793817839
232.5168030262,-0.0008657655,232.5168030262,-0.0083647405,232.5168030262,0.0084094253,232.5168030262,-95.9091739925,232.5168030262,-7655.9091739925,232.5168030262,0.9584380509,232.5168030262,1.8790277559
232.5441052914,-0.0011134129,232.5441052914,-0.0085653782,232.5441052914,0.0086374413,232.5441052914,-97.4063447334,232.5441052914,-7657.4063447334,232.5441052914,1.1589664667,232.5441052914,2.115826385
232.549104929,-0.0014624594,232.549104929,-0.008725388,232.549104929,0.0088471003,232.549104929,-99.5148840471,232.549104929,-7659.5148840471,232.549104929,1.3326416996,232.549104929,2.1852939440
232.5862600803,-0.0019760589,232.5862600803,-0.0087928716,232.5862600803,0.0090121806,232.5862600803,-102.6658871066,232.5862600803,-7662.6658871066,232.5862600803,1.4730947445,232.5862600803,2.0283923928
232.5976543427,-0.0016710344,232.5976543427,-0.0084234062,232.5976543427,0.0085875566,232.5976543427,-101.2206492828,232.5976543427,-7661.2206492828,232.5976543427,1.5750578423,232.5976543427,1.5945640312
232.6325752735,0.0005677333,232.6325752735,-0.0075780224,232.6325752735,0.0075992594,232.6325752735,-85.7154957463,232.6325752735,-7645.7154957463,232.6325752735,1.6345404039,232.6325752735,0.8507577436
232.6375973225,0.0014790653,232.6375973225,-0.0073911196,232.6375973225,0.0075376577,232.6375973225,-78.6837960574,232.6375973225,-7638.6837960574,232.6375973225,1.6488936794,232.6375973225,-0.1300381105
232.6613559723,0.0020162363,232.6613559723,-0.0076152931,232.6613559723,0.0078776836,232.6613559723,-75.1705428976,232.6613559723,-7635.1705428976,232.6613559723,1.6170063659,232.6613559723,-1.2766041620
232.6663866043,0.0030520228,232.6663866043,-0.0073368359,232.6663866043,0.0079463201,232.6663866043,-67.4133616846,232.6663866043,-7627.4133616846,232.6663866043,1.5395096318,232.6663866043,-2.5194276765
232.7076034546,0.003890569,232.7076034546,-0.0067134332,232.7076034546,0.0077592985,232.7076034546,-59.9068492522,232.7076034546,-7619.9068492522,232.7076034546,1.4187415240,232.7076034546,-3.7445758021
232.7211375237,0.0043356094,232.7211375237,-0.006243447,232.7211375237,0.0076011933,232.7211375237,-55.2228971124,232.7211375237,-7615.2228971124,232.7211375237,1.2585657935,232.7211375237,-4.8168565789
