DDS Data [I]_x,DDS Data [I]_y,DDS Data [Q]_x,DDS Data [Q]_y,Envelop_x,Envelop_y,Wrapped Angle_x,Wrapped Angle_y,Phase Unwrap_x,Phase Unwrap_y,Breathing_x,Breathing_y,Heart_x,Heart_y
98.2784812450,-0.0299533805,98.2784812450,0.0416183489,98.2784812450,0.0512766221,98.2784812450,125.7431592187,98.2784812450,-234.2568407813,98.2784812450,-462.5374657108,98.2784812450,2.9559547078
98.3190171719,-0.0279963671,98.3190171719,0.0379373022,98.3190171719,0.0471490771,98.3190171719,126.4259939965,98.3190171719,-233.5740060035,98.3190171719,-458.0791730483,98.3190171719,-1.7615235157
98.3190171719,-0.0312142602,98.3190171719,0.0338415668,98.3190171719,0.0460389149,98.3190171719,132.6873428786,98.3190171719,-227.3126571214,98.3190171719,-452.9432148094,98.3190171719,-5.1856060746
98.3190171719,-0.0342820209,98.3190171719,0.0297483597,98.3190171719,0.0453896669,98.3190171719,139.0500596737,98.3190171719,-220.9499403263,98.3190171719,-447.2036188013,98.3190171719,-7.3201124204
98.3752443790,-0.0376673828,98.3752443790,0.0245339061,98.3752443790,0.0449526893,98.3752443790,146.9225846017,98.3752443790,-213.0774153983,98.3752443790,-440.9088801841,98.3752443790,-8.4212512779
98.3752443790,-0.0407749984,98.3752443790,0.0149075846,98.3752443790,0.0434147046,98.3752443790,159.9172838541,98.3752443790,-200.0827161459,98.3752443790,-434.1075526864,98.3752443790,-8.7108243086
98.3752443790,-0.0411689165,98.3752443790,0.0070604683,98.3752443790,0.0417699641,98.3752443790,170.2684469690,98.3752443790,-189.731553031,98.3752443790,-426.8525684874,98.3752443790,-8.4651952479
98.43800807,-0.0415856188,98.43800807,0.0020415093,98.43800807,0.0416356992,98.43800807,177.1895083379,98.43800807,-182.8104916621,98.43800807,-419.1566201523,98.43800807,-7.8794237866
98.43800807,-0.0367997118,98.43800807,0.000370949,98.43800807,0.0368015814,98.43800807,179.4224658053,98.43800807,-180.5775341947,98.43800807,-411.1288368115,98.43800807,-7.0207497692
98.43800807,-0.0294035760,98.43800807,-0.0030408085,98.43800807,0.0295603924,98.43800807,-174.0956725911,98.43800807,-174.0956725911,98.43800807,-402.8212080634,98.43800807,-5.9689495606
98.5134923458,-0.0270122167,98.5134923458,-0.0091301620,98.5134923458,0.0285135005,98.5134923458,-161.324684338,98.5134923458,-161.324684338,98.5134923458,-394.2280546189,98.5134923458,-4.7539368395
98.5134923458,-0.0296298924,98.5134923458,-0.0100982264,98.5134923458,0.0313034295,98.5134923458,-161.1802677625,98.5134923458,-161.1802677625,98.5134923458,-385.4327924691,98.5134923458,-3.3690784791
98.5134923458,-0.0271433695,98.5134923458,-0.0121418746,98.5134923458,0.0297352926,98.5134923458,-155.8998968623,98.5134923458,-155.8998968623,98.5134923458,-376.4794780605,98.5134923458,-1.825580331
98.5935952663,0.0142063756,98.5935952663,0.0025390900,98.5935952663,0.0144314964,98.5935952663,10.1334154777,98.5935952663,10.1334154777,98.5935952663,-367.1821737507,98.5935952663,-0.4101651083
98.5935952663,0.0165775351,98.5935952663,0.0050484841,98.5935952663,0.0173292199,98.5935952663,16.9374683504,98.5935952663,16.9374683504,98.5935952663,-357.7398048582,98.5935952663,1.3030200768
98.5935952663,-0.0087977089,98.5935952663,-0.0088153720,98.5935952663,0.0124543352,98.5935952663,-134.9425414596,98.5935952663,-134.9425414596,98.5935952663,-348.3885087605,98.5935952663,3.0543888159
98.6207530499,-0.016212659,98.6207530499,-0.0151497042,98.6207530499,0.0221892733,98.6207530499,-136.9411650174,98.6207530499,-136.9411650174,98.6207530499,-338.9810512341,98.6207530499,4.9529309026
98.6207530499,-0.0065702717,98.6207530499,-0.0130138262,98.6207530499,0.014578345,98.6207530499,-116.7877747370,98.6207530499,-116.7877747370,98.6207530499,-329.5407172347,98.6207530499,6.4413664439
98.6207530499,0.0042012932,98.6207530499,-0.0054416892,98.6207530499,0.0068747979,98.6207530499,-52.3298200153,98.6207530499,-52.3298200153,98.6207530499,-320.0096932749,98.6207530499,7.5933770345
98.6786484718,0.0094817319,98.6786484718,-0.0011335616,98.6786484718,0.0095492513,98.6786484718,-6.8174773102,98.6786484718,-6.8174773102,98.6786484718,-310.4048686117,98.6786484718,8.2676977842
98.6786484718,0.0064901302,98.6786484718,-0.0008929480,98.6786484718,0.0065512706,98.6786484718,-7.8338864131,98.6786484718,-7.8338864131,98.6786484718,-300.7735924445,98.6786484718,8.4460743075
98.6786484718,0.0018906465,98.6786484718,-0.004099104,98.6786484718,0.0045141109,98.6786484718,-65.2392373548,98.6786484718,-65.2392373548,98.6786484718,-291.1856126781,98.6786484718,8.054418212
98.7749338150,-0.0095845485,98.7749338150,-0.0099590721,98.7749338150,0.013821964,98.7749338150,-133.902148391,98.7749338150,-133.902148391,98.7749338150,-281.6767546958,98.7749338150,7.4375139539
98.7749338150,-0.0081548909,98.7749338150,-0.0123349168,98.7749338150,0.0147869002,98.7749338150,-123.4695872694,98.7749338150,-123.4695872694,98.7749338150,-272.1770417212,98.7749338150,5.8090167773
98.7749338150,-0.0015973611,98.7749338150,-0.0048546393,98.7749338150,0.0051106834,98.7749338150,-108.2131738032,98.7749338150,-108.2131738032,98.7749338150,-262.7021154496,98.7749338150,3.5809586617
98.8042690754,0.0003525537,98.8042690754,-0.0004127114,98.8042690754,0.0005427935,98.8042690754,-49.4947973295,98.8042690754,-49.4947973295,98.8042690754,-253.2065038115,98.8042690754,0.2962551885
98.8042690754,0.0061394874,98.8042690754,0.0018634797,98.8042690754,0.0064160628,98.8042690754,16.8842855933,98.8042690754,16.8842855933,98.8042690754,-243.6844327367,98.8042690754,-2.8061042905
98.8042690754,-0.000617093,98.8042690754,0.0035087733,98.8042690754,0.0035626245,98.8042690754,99.9746840072,98.8042690754,99.9746840072,98.8042690754,-234.1096350453,98.8042690754,-6.0816014787
98.8910515308,-0.0070341941,98.8910515308,0.0014896374,98.8910515308,0.0071901951,98.8910515308,168.043077843,98.8910515308,168.043077843,98.8910515308,-224.4992725955,98.8910515308,-9.6934573634
98.8910515308,-0.0058872094,98.8910515308,0.000870654,98.8910515308,0.0059512413,98.8910515308,171.5875563833,98.8910515308,171.5875563833,98.8910515308,-214.9135344875,98.8910515308,-12.4351834632
98.8910515308,-0.0057687198,98.8910515308,0.0015065776,98.8910515308,0.0059622063,98.8910515308,165.3633727306,98.8910515308,165.3633727306,98.8910515308,-205.2712387554,98.8910515308,-14.3923615608
98.928606987,-0.0050291298,98.928606987,0.0027530151,98.928606987,0.0057333445,98.928606987,151.3030942991,98.928606987,151.3030942991,98.928606987,-195.5572397586,98.928606987,-14.7036319062
98.928606987,-0.0016082521,98.928606987,0.0031477212,98.928606987,0.0035347735,98.928606987,117.0636623887,98.928606987,117.0636623887,98.928606987,-185.8475128301,98.928606987,-13.8716735347
98.928606987,0.0014752619,98.928606987,0.0068656909,98.928606987,0.0070224005,98.928606987,77.8729926539,98.928606987,77.8729926539,98.928606987,-176.1214362503,98.928606987,-11.1246310374
98.9983205795,0.0014798027,98.9983205795,0.0108214533,98.9983205795,0.0109221641,98.9983205795,82.2132635654,98.9983205795,82.2132635654,98.9983205795,-166.2587462907,98.9983205795,-5.939690393
98.9983205795,0.0028494821,98.9983205795,0.0119178559,98.9983205795,0.0122537683,98.9983205795,76.5533855399,98.9983205795,76.5533855399,98.9983205795,-156.2318354797,98.9983205795,0.6872735643
98.9983205795,0.0041552021,98.9983205795,0.0113877752,98.9983205795,0.0121221751,98.9983205795,69.9538488457,98.9983205795,69.9538488457,98.9983205795,-146.0427541157,98.9983205795,8.6298654940
99.0755934715,0.0022227534,99.0755934715,0.0102870576,99.0755934715,0.0105244566,99.0755934715,77.8073811911,99.0755934715,77.8073811911,99.0755934715,-135.6872246245,99.0755934715,17.0166809493
99.0755934715,0.0017096353,99.0755934715,0.0087773946,99.0755934715,0.0089423436,99.0755934715,78.9780959056,99.0755934715,78.9780959056,99.0755934715,-125.1794595696,99.0755934715,24.1928202495
99.0755934715,0.0036385205,99.0755934715,0.0074900562,99.0755934715,0.0083270507,99.0755934715,64.0904396987,99.0755934715,64.0904396987,99.0755934715,-114.5364898878,99.0755934715,28.7507312946
99.1030426025,0.0055265609,99.1030426025,0.0105072183,99.1030426025,0.0118720054,99.1030426025,62.2566376659,99.1030426025,62.2566376659,99.1030426025,-103.7569670640,99.1030426025,29.3506614066
99.1030426025,0.0114917862,99.1030426025,0.0156910053,99.1030426025,0.0194491335,99.1030426025,53.7816800254,99.1030426025,53.7816800254,99.1030426025,-92.8819960097,99.1030426025,24.9328678025
99.1030426025,0.0232075773,99.1030426025,0.0186885882,99.1030426025,0.0297968954,99.1030426025,38.8437837654,99.1030426025,38.8437837654,99.1030426025,-81.9603652633,99.1030426025,15.4850008485
99.1935837269,0.0360526575,99.1935837269,0.0262359079,99.1935837269,0.0445883054,99.1935837269,36.0437861704,99.1935837269,36.0437861704,99.1935837269,-71.0296725476,99.1935837269,1.8904635544
99.1935837269,0.0417787213,99.1935837269,0.0323443897,99.1935837269,0.0528357938,99.1935837269,37.7464394263,99.1935837269,37.7464394263,99.1935837269,-60.1425111981,99.1935837269,-13.8697059569
99.1935837269,0.0371344829,99.1935837269,0.0371104575,99.1935837269,0.0524991036,99.1935837269,44.9814592569,99.1935837269,44.9814592569,99.1935837269,-49.346852306,99.1935837269,-29.2143125889
99.2246539593,0.054831697,99.2246539593,0.0373099332,99.2246539593,0.0663215358,99.2246539593,34.2331184133,99.2246539593,34.2331184133,99.2246539593,-38.7267882647,99.2246539593,-41.2762121781
99.2246539593,0.1052022725,99.2246539593,0.0220028402,99.2246539593,0.1074785705,99.2246539593,11.8130145133,99.2246539593,11.8130145133,99.2246539593,-28.3666993942,99.2246539593,-47.562855783
99.2246539593,0.0922878581,99.2246539593,0.0219320884,99.2246539593,0.0948581322,99.2246539593,13.3682825084,99.2246539593,13.3682825084,99.2246539593,-18.3081374076,99.2246539593,-46.5062626331
99.3140478134,0.0598488349,99.3140478134,0.0271350404,99.3140478134,0.0657129626,99.3140478134,24.3892049969,99.3140478134,24.3892049969,99.3140478134,-8.6136214252,99.3140478134,-37.9443742193
99.3140478134,0.0539385466,99.3140478134,0.0249900956,99.3140478134,0.0594463766,99.3140478134,24.8586103789,99.3140478134,24.8586103789,99.3140478134,0.6386086118,99.3140478134,-22.9905155465
99.3140478134,0.0648342184,99.3140478134,0.0081832836,99.3140478134,0.0653486190,99.3140478134,7.1937518728,99.3140478134,7.1937518728,99.3140478134,9.3565053459,99.3140478134,-4.1959472598
99.3451135159,0.0721613616,99.3451135159,-0.0104937532,99.3451135159,0.0729203741,99.3451135159,-8.2739918333,99.3451135159,-8.2739918333,99.3451135159,17.4801180846,99.3451135159,15.266697815
99.3451135159,0.0651403766,99.3451135159,-0.0233571136,99.3451135159,0.0692013253,99.3451135159,-19.7260991980,99.3451135159,-19.7260991980,99.3451135159,24.9474478195,99.3451135159,31.8774908896
99.3451135159,0.0508926498,99.3451135159,-0.0345568553,99.3451135159,0.0615161609,99.3451135159,-34.1770795167,99.3451135159,-34.1770795167,99.3451135159,31.7000213049,99.3451135159,42.9747233836
99.433144331,0.0425092085,99.433144331,-0.0499451380,99.433144331,0.0655861999,99.433144331,-49.5982940464,99.433144331,-49.5982940464,99.433144331,37.6856251816,99.433144331,47.0378372018
99.433144331,0.0392979836,99.433144331,-0.0678062918,99.433144331,0.0783710707,99.433144331,-59.9050276917,99.433144331,-59.9050276917,99.433144331,42.861706611,99.433144331,43.7410745747
99.433144331,0.0371683152,99.433144331,-0.0850629213,99.433144331,0.0928287899,99.433144331,-66.3970370206,99.433144331,-66.3970370206,99.433144331,47.2010957403,99.433144331,34.3673203757
99.468354702,0.0299631013,99.468354702,-0.0963988317,99.468354702,0.1009481164,99.468354702,-72.7334846878,99.468354702,-72.7334846878,99.468354702,50.6811741397,99.468354702,21.1266932193
99.468354702,0.0192107491,99.468354702,-0.0949833418,99.468354702,0.0969065948,99.468354702,-78.565950746,99.468354702,-78.565950746,99.468354702,53.2900682551,99.468354702,6.7336857009
99.468354702,0.004831757,99.468354702,-0.0905915717,99.468354702,0.0907203326,99.468354702,-86.9469872491,99.468354702,-86.9469872491,99.468354702,55.0107770206,99.468354702,-6.2787318963
99.5312552452,-0.0111704382,99.5312552452,-0.0826980077,99.5312552452,0.0834490214,99.5312552452,-97.6926712944,99.5312552452,-97.6926712944,99.5312552452,55.8334282383,99.5312552452,-16.013430363
99.5312552452,-0.0293614094,99.5312552452,-0.0833747494,99.5312552452,0.0883936717,99.5312552452,-109.4003211805,99.5312552452,-109.4003211805,99.5312552452,55.7809474232,99.5312552452,-21.5318732490
99.5312552452,-0.0488204296,99.5312552452,-0.0828048792,99.5312552452,0.0961253472,99.5312552452,-120.5229199699,99.5312552452,-120.5229199699,99.5312552452,54.8644443235,99.5312552452,-22.8605062978
99.6113133430,-0.0673914857,99.6113133430,-0.0788808122,99.6113133430,0.1037487102,99.6113133430,-130.5087798813,99.6113133430,-130.5087798813,99.6113133430,52.9191153421,99.6113133430,-20.8198514176
99.6113133430,-0.0796613934,99.6113133430,-0.0631736972,99.6113133430,0.1016703183,99.6113133430,-141.5846065275,99.6113133430,-141.5846065275,99.6113133430,50.1684177326,99.6113133430,-16.7587483322
99.6113133430,-0.084827514,99.6113133430,-0.0401730756,99.6113133430,0.0938593795,99.6113133430,-154.6584462558,99.6113133430,-154.6584462558,99.6113133430,46.8293959912,99.6113133430,-11.9255279764
99.6362397671,-0.0760576776,99.6362397671,-0.0173651586,99.6362397671,0.0780148644,99.6362397671,-167.1389262552,99.6362397671,-167.1389262552,99.6362397671,42.762036864,99.6362397671,-7.2333657803
99.6362397671,-0.0648437565,99.6362397671,-0.0018448139,99.6362397671,0.0648699938,99.6362397671,-178.3703666993,99.6362397671,-178.3703666993,99.6362397671,37.9973300102,99.6362397671,-3.3152806344
99.6362397671,-0.0518078478,99.6362397671,0.0125463068,99.6362397671,0.0533053741,99.6362397671,166.3867641122,99.6362397671,-193.6132358878,99.6362397671,32.5350129428,99.6362397671,-0.2961832378
99.6964161396,-0.0436963438,99.6964161396,0.0235688762,99.6964161396,0.0496473805,99.6964161396,151.6585227999,99.6964161396,-208.3414772001,99.6964161396,26.4545355269,99.6964161396,1.9626871965
99.6964161396,-0.0361894838,99.6964161396,0.0313401736,99.6964161396,0.0478736380,99.6964161396,139.1073641930,99.6964161396,-220.892635807,99.6964161396,19.8652406276,99.6964161396,3.6199651871
99.6964161396,-0.0296230243,99.6964161396,0.0362018494,99.6964161396,0.0467771041,99.6964161396,129.2925630775,99.6964161396,-230.7074369225,99.6964161396,12.8850594400,99.6964161396,4.8713026093
99.781547308,-0.0277135235,99.781547308,0.0388119091,99.781547308,0.0476907084,99.781547308,125.5286165332,99.781547308,-234.4713834668,99.781547308,5.580668684,99.781547308,5.6891619825
99.781547308,-0.0235068593,99.781547308,0.0379323573,99.781547308,0.0446255102,99.781547308,121.7866888709,99.781547308,-238.2133111291,99.781547308,-2.0954951590,99.781547308,6.1282670451
99.781547308,-0.0213201280,99.781547308,0.0386939873,99.781547308,0.0441788695,99.781547308,118.8544700986,99.781547308,-241.1455299014,99.781547308,-10.1021350995,99.781547308,5.9535971436
99.8149430752,-0.0218869053,99.8149430752,0.0419681642,99.8149430752,0.0473324776,99.8149430752,117.5425858394,99.8149430752,-242.4574141606,99.8149430752,-18.4511463371,99.8149430752,4.9835142707
99.8149430752,-0.0233786052,99.8149430752,0.0473432996,99.8149430752,0.0528010151,99.8149430752,116.2806306761,99.8149430752,-243.7193693239,99.8149430752,-27.1209055256,99.8149430752,3.4320707805
99.8149430752,-0.0114469548,99.8149430752,0.0504085869,99.8149430752,0.0516919569,99.8149430752,102.7939523855,99.8149430752,-257.2060476145,99.8149430752,-36.1250808699,99.8149430752,1.4202649994
99.8776314259,-0.0050214367,99.8776314259,0.0446656107,99.8776314259,0.0449469866,99.8776314259,96.4144233599,99.8776314259,-263.5855766401,99.8776314259,-45.4231924961,99.8776314259,-0.8571932461
99.8776314259,-0.0371601686,99.8776314259,0.0442275347,99.8776314259,0.0577663653,99.8776314259,130.0371244748,99.8776314259,-229.9628755252,99.8776314259,-54.8777760389,99.8776314259,-2.6987692395
99.8776314259,-0.0411620961,99.8776314259,0.0517753657,99.8776314259,0.0661438330,99.8776314259,128.4851607881,99.8776314259,-231.5148392119,99.8776314259,-64.506563063,99.8776314259,-3.8778455910
99.9537551403,-0.0146723914,99.9537551403,0.0416644677,99.9537551403,0.0441724681,99.9537551403,109.4000198543,99.9537551403,-250.5999801457,99.9537551403,-74.3035348321,99.9537551403,-4.0917007367
99.9537551403,0.0039408930,99.9537551403,0.0339157548,99.9537551403,0.0341439462,99.9537551403,83.3721515186,99.9537551403,-276.6278484814,99.9537551403,-84.2306640888,99.9537551403,-3.3815719407
99.9537551403,0.0008193743,99.9537551403,0.0319678876,99.9537551403,0.0319783866,99.9537551403,88.5317637234,99.9537551403,-271.4682362766,99.9537551403,-94.2160447608,99.9537551403,-1.8288841894
99.9977407455,-0.0097291613,99.9977407455,0.0286544626,99.9977407455,0.0302611104,99.9977407455,108.7540912063,99.9977407455,-251.2459087937,99.9977407455,-104.2565751674,99.9977407455,0.1281252787
99.9977407455,-0.0118554955,99.9977407455,0.0201533687,99.9977407455,0.0233818529,99.9977407455,120.4667545273,99.9977407455,-239.5332454727,99.9977407455,-114.3064668253,99.9977407455,2.3622252894
99.9977407455,-0.0150282444,99.9977407455,0.0164345190,99.9977407455,0.0222697451,99.9977407455,132.4407840214,99.9977407455,-227.5592159786,99.9977407455,-124.3174633665,99.9977407455,4.3161447808
100.0575871468,-0.0148672889,100.0575871468,0.0202733506,100.0575871468,0.0251405056,100.0575871468,126.2541412971,100.0575871468,-233.7458587029,100.0575871468,-134.2797796500,100.0575871468,5.7079318416
100.0575871468,-0.0078631466,100.0575871468,0.0254978518,100.0575871468,0.026682757,100.0575871468,107.1389604385,100.0575871468,-252.8610395615,100.0575871468,-144.1521690568,100.0575871468,6.1581938527
100.0575871468,0.0021787005,100.0575871468,0.0223130437,100.0575871468,0.0224191582,100.0575871468,84.423177539,100.0575871468,-275.5768224610,100.0575871468,-153.8738924024,100.0575871468,5.6599164650
100.1191592216,0.0124698104,100.1191592216,0.0141161619,100.1191592216,0.0188351320,100.1191592216,48.5435488787,100.1191592216,-311.4564511213,100.1191592216,-163.4354587657,100.1191592216,4.6548112020
100.1191592216,0.0231954780,100.1191592216,0.0030457632,100.1191592216,0.0233945907,100.1191592216,7.4806247735,100.1191592216,-352.5193752265,100.1191592216,-172.8008057809,100.1191592216,2.6435418041
100.1191592216,0.0235549068,100.1191592216,-0.0057917573,100.1191592216,0.0242565061,100.1191592216,-13.8140322693,100.1191592216,-373.8140322693,100.1191592216,-181.9124165641,100.1191592216,0.3263622209
100.1813287735,0.0206402371,100.1813287735,-0.0019738763,100.1813287735,0.0207344055,100.1813287735,-5.4627224890,100.1813287735,-365.4627224890,100.1813287735,-190.7295992208,100.1813287735,-2.038541827
100.1813287735,0.0371277462,100.1813287735,0.0213341627,100.1813287735,0.0428207430,100.1813287735,29.8823245071,100.1813287735,-330.1176754929,100.1813287735,-199.209548332,100.1813287735,-3.9578574179
100.1813287735,0.0400627917,100.1813287735,0.0174364064,100.1813287735,0.0436927402,100.1813287735,23.5199732751,100.1813287735,-336.4800267249,100.1813287735,-207.4006253002,100.1813287735,-5.3352684004
100.2720718384,0.0267569973,100.2720718384,0.0083590587,100.2720718384,0.0280323165,100.2720718384,17.3491417299,100.2720718384,-342.6508582701,100.2720718384,-215.2807882437,100.2720718384,-6.2663509664
100.2720718384,0.0185312048,100.2720718384,0.0064769253,100.2720718384,0.0196304893,100.2720718384,19.2652625743,100.2720718384,-340.7347374257,100.2720718384,-222.8328709090,100.2720718384,-6.5606392958
100.2720718384,0.0148313102,100.2720718384,0.0053882492,100.2720718384,0.0157797652,100.2720718384,19.9661999341,100.2720718384,-340.0338000659,100.2720718384,-230.0981629001,100.2720718384,-6.5635938013
100.3051302433,0.0127017274,100.3051302433,0.0027120866,100.3051302433,0.0129880442,100.3051302433,12.0528638291,100.3051302433,-347.9471361709,100.3051302433,-237.1135007379,100.3051302433,-6.4230490527
100.3051302433,0.0106560538,100.3051302433,-0.0031328009,100.3051302433,0.0111070214,100.3051302433,-16.3829455662,100.3051302433,-376.3829455662,100.3051302433,-243.9133027209,100.3051302433,-6.4053953381
100.3051302433,0.005991692,100.3051302433,-0.0061638968,100.3051302433,0.0085961617,100.3051302433,-45.8116388691,100.3051302433,-405.8116388691,100.3051302433,-250.5072720709,100.3051302433,-6.4015874683
100.3916020393,0.0040275807,100.3916020393,-0.0072790620,100.3916020393,0.0083190234,100.3916020393,-61.0437885203,100.3916020393,-421.0437885203,100.3916020393,-256.9164111239,100.3916020393,-6.1201405028
100.3916020393,0.0042187635,100.3916020393,-0.00975951,100.3916020393,0.0106323093,100.3916020393,-66.6225202464,100.3916020393,-426.6225202464,100.3916020393,-263.1718018607,100.3916020393,-5.3757349705
100.3916020393,0.0045316699,100.3916020393,-0.0086902846,100.3916020393,0.0098008713,100.3916020393,-62.4595839081,100.3916020393,-422.4595839081,100.3916020393,-269.2972774541,100.3916020393,-3.7414470903
100.4194233418,0.0006200701,100.4194233418,-0.0054950797,100.4194233418,0.0055299536,100.4194233418,-83.5619227207,100.4194233418,-443.5619227207,100.4194233418,-275.363814099,100.4194233418,-0.5917298241
100.4194233418,-0.0022326202,100.4194233418,0.0024579218,100.4194233418,0.0033205379,100.4194233418,132.2500159584,100.4194233418,-587.7499840416,100.4194233418,-281.5804019691,100.4194233418,3.2029201013
100.4194233418,-0.0051729832,100.4194233418,0.0060071338,100.4194233418,0.0079275098,100.4194233418,130.7330570043,100.4194233418,-589.2669429957,100.4194233418,-287.8400530371,100.4194233418,7.658538701
100.5137455463,-0.0060602339,100.5137455463,0.0104372253,100.5137455463,0.0120690557,100.5137455463,120.1410142469,100.5137455463,-599.8589857531,100.5137455463,-294.2163336506,100.5137455463,12.0776045267
100.5137455463,-0.0044225238,100.5137455463,0.0126702375,100.5137455463,0.013419897,100.5137455463,109.2414498596,100.5137455463,-610.7585501404,100.5137455463,-300.7763144654,100.5137455463,15.4204051248
100.5137455463,-0.0008118297,100.5137455463,0.0067615066,100.5137455463,0.0068100689,100.5137455463,96.8465235988,100.5137455463,-623.1534764012,100.5137455463,-307.5867568684,100.5137455463,16.8211890805
100.5424678326,-0.0025030654,100.5424678326,-0.0005248237,100.5424678326,0.0025574941,100.5424678326,-168.1581997826,100.5424678326,-528.1581997826,100.5424678326,-314.5744768454,100.5424678326,15.2656176551
100.5424678326,-0.0094671425,100.5424678326,0.0165980551,100.5424678326,0.0191081716,100.5424678326,119.6994244446,100.5424678326,-600.3005755554,100.5424678326,-321.9968838339,100.5424678326,11.2110648176
100.5424678326,-0.0097345250,100.5424678326,0.0443712754,100.5424678326,0.0454265457,100.5424678326,102.3739675892,100.5424678326,-617.6260324108,100.5424678326,-329.8433812053,100.5424678326,4.6834923452
100.6256778240,-0.0081981781,100.6256778240,0.0249351211,100.6256778240,0.0262482454,100.6256778240,108.1998494137,100.6256778240,-611.8001505863,100.6256778240,-338.1331421869,100.6256778240,-3.8196950621
100.6256778240,-0.0068756753,100.6256778240,-0.0009007455,100.6256778240,0.0069344253,100.6256778240,-172.5364887359,100.6256778240,-532.5364887359,100.6256778240,-346.8058548230,100.6256778240,-12.0805869550
100.6256778240,-0.0069091501,100.6256778240,-0.0009282646,100.6256778240,0.0069712288,100.6256778240,-172.3479656431,100.6256778240,-532.3479656431,100.6256778240,-355.9697442674,100.6256778240,-18.9926885384
100.6615622044,-0.0178151898,100.6615622044,0.0144347176,100.6615622044,0.0229290658,100.6615622044,140.9839566904,100.6615622044,-579.0160433096,100.6615622044,-365.688120663,100.6615622044,-23.1449488555
100.6615622044,-0.029300355,100.6615622044,0.0202100452,100.6615622044,0.0355943356,100.6615622044,145.4038633971,100.6615622044,-574.5961366029,100.6615622044,-375.8937096769,100.6615622044,-23.4234163748
100.6615622044,-0.0336564952,100.6615622044,0.0188277767,100.6615622044,0.0385648136,100.6615622044,150.7769186348,100.6615622044,-569.2230813652,100.6615622044,-386.5585372317,100.6615622044,-19.5110261442
100.7220067978,-0.0307298187,100.7220067978,0.0197023112,100.7220067978,0.0365034632,100.7220067978,147.3341855384,100.7220067978,-572.6658144616,100.7220067978,-397.6589380468,100.7220067978,-11.6963022900
100.7220067978,-0.0196338114,100.7220067978,0.0177266343,100.7220067978,0.0264522232,100.7220067978,137.9222998847,100.7220067978,-582.0777001153,100.7220067978,-409.1581141955,100.7220067978,-1.2564810046
100.7220067978,-0.0043196323,100.7220067978,0.0126607064,100.7220067978,0.0133773207,100.7220067978,108.8388276281,100.7220067978,-611.1611723719,100.7220067978,-421.0279062486,100.7220067978,10.2938169603
100.8033306599,0.0094361886,100.8033306599,0.0039349979,100.8033306599,0.0102237891,100.8033306599,22.6366913561,100.8033306599,-697.3633086439,100.8033306599,-433.2883687774,100.8033306599,21.6122691513
100.8033306599,0.0181476203,100.8033306599,-0.0039836258,100.8033306599,0.0185797039,100.8033306599,-12.3807623766,100.8033306599,-732.3807623766,100.8033306599,-445.8219443713,100.8033306599,29.865952189
100.8033306599,0.0183197384,100.8033306599,-0.0113050251,100.8033306599,0.0215271087,100.8033306599,-31.6785418250,100.8033306599,-751.6785418250,100.8033306599,-458.5553209092,100.8033306599,34.1789062111
100.8435883522,0.017911393,100.8435883522,-0.0072172398,100.8435883522,0.0193107884,100.8435883522,-21.9465409229,100.8435883522,-741.9465409229,100.8435883522,-471.4009735559,100.8435883522,33.6558232707
100.8435883522,0.0190271736,100.8435883522,-0.0030508189,100.8435883522,0.0192702058,100.8435883522,-9.1092758031,100.8435883522,-729.1092758031,100.8435883522,-484.3020029492,100.8435883522,28.3950484367
100.8435883522,0.0177920624,100.8435883522,-0.0008776015,100.8435883522,0.0178136933,100.8435883522,-2.8238514113,100.8435883522,-722.8238514113,100.8435883522,-497.2012855309,100.8435883522,18.9401145541
100.9347681999,0.0160502438,100.9347681999,-0.0009833547,100.9347681999,0.0160803394,100.9347681999,-3.5059739125,100.9347681999,-723.5059739125,100.9347681999,-510.0692471251,100.9347681999,6.3181386785
100.9347681999,0.017936015,100.9347681999,-0.0018655204,100.9347681999,0.0180327702,100.9347681999,-5.9379687037,100.9347681999,-725.9379687037,100.9347681999,-522.9127578876,100.9347681999,-7.4222512458
100.9347681999,0.0198330291,100.9347681999,-0.0045064408,100.9347681999,0.0203385607,100.9347681999,-12.8013383814,100.9347681999,-732.8013383814,100.9347681999,-535.6568706474,100.9347681999,-20.7251144664
100.9686350822,0.0199020150,100.9686350822,-0.0058247774,100.9686350822,0.0207368810,100.9686350822,-16.3133150985,100.9686350822,-736.3133150985,100.9686350822,-548.2461955277,100.9686350822,-31.9291339179
100.9686350822,0.0167614136,100.9686350822,-0.0083939833,100.9686350822,0.0187457713,100.9686350822,-26.6013463147,100.9686350822,-746.6013463147,100.9686350822,-560.6555800278,100.9686350822,-39.4173748157
100.9686350822,0.0111621043,100.9686350822,-0.010995766,100.9686350822,0.0156684218,100.9686350822,-44.5698906260,100.9686350822,-764.5698906260,100.9686350822,-572.9118316843,100.9686350822,-42.2219925949
101.0525245667,0.0070201393,101.0525245667,-0.0124805941,101.0525245667,0.0143194827,101.0525245667,-60.6429263208,101.0525245667,-780.6429263208,101.0525245667,-585.0162892520,101.0525245667,-39.8004884246
101.0525245667,0.0043100219,101.0525245667,-0.0133106947,101.0525245667,0.0139911001,101.0525245667,-72.0579730096,101.0525245667,-792.0579730096,101.0525245667,-596.9462696255,101.0525245667,-32.4880404771
