Slow-Time Signal [I]_x,Slow-Time Signal [I]_y,Slow-Time Signal [Q]_x,Slow-Time Signal [Q]_y,Envelop_x,Envelop_y,Wrapped Angle_x,Wrapped Angle_y,Phase Unwrap_x,Phase Unwrap_y,Breathing_x,Breathing_y,Heart_x,Heart_y
253.9406139851,0.0013419497,253.9406139851,0.0016728334,253.9406139851,0.0021445747,253.9406139851,51.2633563910,253.9406139851,-1028.736643609,253.9406139851,0.1290315265,253.9406139851,-2.7592360070
253.9854514599,0.0015499837,253.9854514599,0.0020714946,253.9854514599,0.0025871876,253.9854514599,53.1945428791,253.9854514599,-1026.8054571209,253.9854514599,0.0716611767,253.9854514599,-3.1196906044
254.0304863453,0.0012917270,254.0304863453,0.0022419632,254.0304863453,0.0025874616,254.0304863453,60.0512220379,254.0304863453,-1019.9487779621,254.0304863453,0.0097212964,254.0304863453,-2.0756584404
254.0907361507,0.0010660910,254.0907361507,0.0020395294,254.0907361507,0.002301354,254.0907361507,62.4032909932,254.0907361507,-1017.5967090068,254.0907361507,-0.0557394072,254.0907361507,0.0731459281
254.1363739967,0.001328511,254.1363739967,0.0015867154,254.1363739967,0.0020694462,254.1363739967,50.0615349725,254.1363739967,-1029.9384650275,254.1363739967,-0.1204532231,254.1363739967,2.1106660089
254.1817362309,0.0019133061,254.1817362309,0.0018498471,254.1817362309,0.0026613294,254.1817362309,44.0338990796,254.1817362309,-1035.9661009204,254.1817362309,-0.1794012321,254.1817362309,3.3653585538
254.2269082069,0.0015051889,254.2269082069,0.0026986642,254.2269082069,0.0030900456,254.2269082069,60.8492620936,254.2269082069,-1019.1507379064,254.2269082069,-0.2287915686,254.2269082069,3.9229938962
254.2875752449,0.0006653778,254.2875752449,0.0023742504,254.2875752449,0.0024657236,254.2875752449,74.3446033423,254.2875752449,-1005.6553966577,254.2875752449,-0.2650941569,254.2875752449,3.5890963423
254.3330085278,0.0010296297,254.3330085278,0.0013949088,254.3330085278,0.0017337554,254.3330085278,53.5677034938,254.3330085278,-1026.4322965062,254.3330085278,-0.2852645710,254.3330085278,1.7483498629
254.3784966469,0.0021454187,254.3784966469,0.0015208451,254.3784966469,0.0026297893,254.3784966469,35.3320776164,254.3784966469,-1044.6679223836,254.3784966469,-0.2866616522,254.3784966469,-0.7148680462
254.4388384819,0.0020663797,254.4388384819,0.0025651320,254.4388384819,0.0032939076,254.4388384819,51.1463100904,254.4388384819,-1028.8536899096,254.4388384819,-0.2685755133,254.4388384819,-2.1928809996
254.484746933,0.0011279410,254.484746933,0.0027226077,254.484746933,0.0029470058,254.484746933,67.4964070996,254.484746933,-1012.5035929004,254.484746933,-0.2315363786,254.484746933,-2.5379567150
254.5302629471,0.0008706399,254.5302629471,0.0022467609,254.5302629471,0.0024095536,254.5302629471,68.8182057609,254.5302629471,-1011.1817942391,254.5302629471,-0.1770564146,254.5302629471,-2.129173726
254.5898034573,0.0011429588,254.5898034573,0.0018063834,254.5898034573,0.0021376098,254.5898034573,57.6771018712,254.5898034573,-1022.3228981288,254.5898034573,-0.1071070732,254.5898034573,-1.3282589760
254.6347351074,0.0014529507,254.6347351074,0.0020106412,254.6347351074,0.0024806740,254.6347351074,54.1469753367,254.6347351074,-1025.8530246633,254.6347351074,-0.0247910814,254.6347351074,-0.1971081233
254.6802339554,0.0013900825,254.6802339554,0.0021850326,254.6802339554,0.0025897291,254.6802339554,57.5361391731,254.6802339554,-1022.4638608269,254.6802339554,0.0655044063,254.6802339554,0.7706014564
254.7410001755,0.0013241638,254.7410001755,0.0022330866,254.7410001755,0.0025961675,254.7410001755,59.3331318641,254.7410001755,-1020.6668681359,254.7410001755,0.1579378112,254.7410001755,0.8491799653
254.7863335609,0.0012254548,254.7863335609,0.0021312166,254.7863335609,0.0024584189,254.7863335609,60.1009925599,254.7863335609,-1019.8990074401,254.7863335609,0.2457299857,254.7863335609,-0.0275129976
254.8313248158,0.0012622109,254.8313248158,0.0021014788,254.8313248158,0.0024514056,254.8313248158,59.0097161506,254.8313248158,-1020.9902838494,254.8313248158,0.3217492139,254.8313248158,-1.2221456602
254.8911654949,0.0012991612,254.8911654949,0.0022239076,254.8911654949,0.0025755747,254.8911654949,59.7074044321,254.8911654949,-1020.2925955679,254.8911654949,0.3788607935,254.8911654949,-1.7115585775
254.9366264343,0.0013451857,254.9366264343,0.0022125127,254.9366264343,0.0025893507,254.9366264343,58.7008156270,254.9366264343,-1021.299184373,254.9366264343,0.4094006606,254.9366264343,-1.0565427156
254.9818491936,0.0013728311,254.9818491936,0.0022072527,254.9818491936,0.0025993518,254.9818491936,58.1198858789,254.9818491936,-1021.8801141211,254.9818491936,0.4064918738,254.9818491936,0.4357274992
255.0418844223,0.0014626474,255.0418844223,0.0022367482,255.0418844223,0.0026725232,255.0418844223,56.8186504159,255.0418844223,-1023.1813495841,255.0418844223,0.3668953264,255.0418844223,1.7434546952
255.0887174606,0.0015126735,255.0887174606,0.0020366918,255.0887174606,0.0025369854,255.0887174606,53.3983185146,255.0887174606,-1026.6016814854,255.0887174606,0.2925277162,255.0887174606,1.9246873752
255.1328475475,0.0012187039,255.1328475475,0.0018845022,255.1328475475,0.0022442343,255.1328475475,57.1093300926,255.1328475475,-1022.8906699074,255.1328475475,0.189272491,255.1328475475,1.1343820229
255.1780660152,0.0009279409,255.1780660152,0.0020673148,255.1780660152,0.0022660240,255.1780660152,65.8264577161,255.1780660152,-1014.1735422839,255.1780660152,0.0667995497,255.1780660152,0.2779286081
255.2382307053,0.001089163,255.2382307053,0.0027012219,255.2382307053,0.0029125377,255.2382307053,68.0401552303,255.2382307053,-1011.9598447697,255.2382307053,-0.0637142854,255.2382307053,0.0000398408
255.2827460766,0.0019359727,255.2827460766,0.0026598096,255.2827460766,0.0032897686,255.2827460766,53.9505723507,255.2827460766,-1026.0494276493,255.2827460766,-0.1879763370,255.2827460766,-0.0276262410
255.3433697224,0.0021735474,255.3433697224,0.0017242708,255.3433697224,0.0027744221,255.3433697224,38.4248966712,255.3433697224,-1041.5751033288,255.3433697224,-0.2929630248,255.3433697224,-0.3494975673
255.3890902996,0.0011381564,255.3890902996,0.0012982565,255.3890902996,0.0017265196,255.3890902996,48.7595819833,255.3890902996,-1031.2404180167,255.3890902996,-0.3688949281,255.3890902996,-0.6814128921
255.4339182377,0.0005390204,255.4339182377,0.0022132189,255.4339182377,0.0022779115,255.4339182377,76.3123221456,255.4339182377,-1003.6876778544,255.4339182377,-0.4107593910,255.4339182377,-0.5299896390
255.4787936211,0.0013973770,255.4787936211,0.0026956419,255.4787936211,0.003036305,255.4787936211,62.5985092452,255.4787936211,-1017.4014907548,255.4787936211,-0.4173197568,255.4787936211,-0.7242374947
255.5403234959,0.0019125436,255.5403234959,0.0021706531,255.5403234959,0.0028930188,255.5403234959,48.6170030553,255.5403234959,-1031.3829969447,255.5403234959,-0.3901848269,255.5403234959,-0.5520916707
255.5858151913,0.0015242207,255.5858151913,0.0015667725,255.5858151913,0.0021858694,255.5858151913,45.7887067725,255.5858151913,-1034.2112932275,255.5858151913,-0.3339783851,255.5858151913,0.2614148029
255.6312274933,0.0009794114,255.6312274933,0.0019239655,255.6312274933,0.0021589095,255.6312274933,63.0212342030,255.6312274933,-1016.978765797,255.6312274933,-0.2561010817,255.6312274933,1.4996617137
255.6919043064,0.00098405,255.6919043064,0.0022157874,255.6919043064,0.0024244727,255.6919043064,66.0535865296,255.6919043064,-1013.9464134704,255.6919043064,-0.1649738674,255.6919043064,1.7819619574
255.7366914749,0.0015008734,255.7366914749,0.0021743191,255.7366914749,0.0026420228,255.7366914749,55.3837366617,255.7366914749,-1024.6162633383,255.7366914749,-0.0695233745,255.7366914749,0.6120462049
255.7821676731,0.0015349939,255.7821676731,0.0019075832,255.7821676731,0.0024484853,255.7821676731,51.1770644216,255.7821676731,-1028.8229355784,255.7821676731,0.0223380106,255.7821676731,-0.9927961741
255.8438749313,0.0013577282,255.8438749313,0.0016903944,255.8438749313,0.0021681464,255.8438749313,51.2284993436,255.8438749313,-1028.7715006564,255.8438749313,0.1038937471,255.8438749313,-1.9665974436
255.8898169994,0.0011217472,255.8898169994,0.0017105978,255.8898169994,0.0020455957,255.8898169994,56.7446088159,255.8898169994,-1023.2553911841,255.8898169994,0.1703934724,255.8898169994,-1.7128130286
255.935325861,0.0008981220,255.935325861,0.0016929614,255.935325861,0.0019164398,255.935325861,62.0538908740,255.935325861,-1017.946109126,255.935325861,0.2179861632,255.935325861,-0.5461552267
255.9800183773,0.0008549943,255.9800183773,0.0017832435,255.9800183773,0.0019776179,255.9800183773,64.384136267,255.9800183773,-1015.6158637330,255.9800183773,0.2456004839,255.9800183773,0.7600521656
256.0403475761,0.0008269367,256.0403475761,0.0017598321,256.0403475761,0.0019444365,256.0403475761,64.8313929459,256.0403475761,-1015.1686070541,256.0403475761,0.2533708370,256.0403475761,1.5775447012
256.0858323574,0.0007918827,256.0858323574,0.0018038698,256.0858323574,0.0019700316,256.0858323574,66.2989560228,256.0858323574,-1013.7010439772,256.0858323574,0.2431352491,256.0858323574,1.7347614766
256.1309463978,0.0008175632,256.1309463978,0.0017355892,256.1309463978,0.0019185097,256.1309463978,64.7768443609,256.1309463978,-1015.2231556391,256.1309463978,0.217061508,256.1309463978,1.2075623936
256.1907291412,0.0008889201,256.1907291412,0.001646661,256.1907291412,0.0018712753,256.1907291412,61.6384131777,256.1907291412,-1018.3615868223,256.1907291412,0.1781408928,256.1907291412,0.0966929553
256.2355542183,0.0007910617,256.2355542183,0.0017941571,256.2355542183,0.0019608106,256.2355542183,66.2068402022,256.2355542183,-1013.7931597978,256.2355542183,0.1305294996,256.2355542183,-1.1418055448
256.2807011604,0.0012729623,256.2807011604,0.001646293,256.2807011604,0.0020810366,256.2807011604,52.2877467562,256.2807011604,-1027.7122532438,256.2807011604,0.0788792842,256.2807011604,-2.7334418579
256.3417079449,0.0015105674,256.3417079449,0.0019248847,256.3417079449,0.0024468337,256.3417079449,51.8766901001,256.3417079449,-1028.1233098999,256.3417079449,0.0252789796,256.3417079449,-3.5157095913
256.3868975639,0.0014665690,256.3868975639,0.0022439967,256.3868975639,0.0026807361,256.3868975639,56.8332879596,256.3868975639,-1023.1667120404,256.3868975639,-0.0297269753,256.3868975639,-2.7603765544
256.4317471981,0.0010620471,256.4317471981,0.0020848201,256.4317471981,0.0023397476,256.4317471981,63.0048389217,256.4317471981,-1016.9951610783,256.4317471981,-0.0840600718,256.4317471981,-0.5098110925
256.4768171310,0.0011768077,256.4768171310,0.0016296928,256.4768171310,0.0020101679,256.4768171310,54.1667978261,256.4768171310,-1025.8332021739,256.4768171310,-0.1357681920,256.4768171310,1.9105068756
256.5370888710,0.0017894743,256.5370888710,0.0017918972,256.5370888710,0.0025324127,256.5370888710,45.0387624311,256.5370888710,-1034.9612375689,256.5370888710,-0.1798910042,256.5370888710,3.4934771802
256.5816390514,0.0016923207,256.5816390514,0.0025594238,256.5816390514,0.003068322,256.5816390514,56.5268600452,256.5816390514,-1023.4731399548,256.5816390514,-0.2135721267,256.5816390514,4.1373583713
256.641174078,0.0008145907,256.641174078,0.0025546663,256.641174078,0.0026813947,256.641174078,72.3143980133,256.641174078,-1007.6856019867,256.641174078,-0.233961216,256.641174078,3.8316240892
256.6867997646,0.0007560311,256.6867997646,0.0015285152,256.6867997646,0.0017052688,256.6867997646,63.6821729114,256.6867997646,-1016.3178270886,256.6867997646,-0.2388663255,256.6867997646,2.2258610351
256.7319564819,0.0019113175,256.7319564819,0.0012773328,256.7319564819,0.0022988505,256.7319564819,33.7547924106,256.7319564819,-1046.2452075894,256.7319564819,-0.2264879253,256.7319564819,-0.5653896968
256.7919886112,0.0021791242,256.7919886112,0.0023847269,256.7919886112,0.0032304032,256.7919886112,47.5794469797,256.7919886112,-1032.4205530203,256.7919886112,-0.1966778453,256.7919886112,-2.4165411237
256.8374729156,0.0013366287,256.8374729156,0.0028183016,256.8374729156,0.0031191987,256.8374729156,64.6265370914,256.8374729156,-1015.3734629086,256.8374729156,-0.1513198402,256.8374729156,-3.002003464
256.8823790550,0.0008622378,256.8823790550,0.0023347546,256.8823790550,0.0024888819,256.8823790550,69.7305335019,256.8823790550,-1010.2694664981,256.8823790550,-0.0927832403,256.8823790550,-2.5624958457
256.9423959255,0.00113048,256.9423959255,0.001873512,256.9423959255,0.0021881572,256.9423959255,58.8931552555,256.9423959255,-1021.1068447445,256.9423959255,-0.0238182525,256.9423959255,-1.5882746940
256.9880816936,0.0014357651,256.9880816936,0.0019931978,256.9880816936,0.0024564728,256.9880816936,54.2335683211,256.9880816936,-1025.7664316789,256.9880816936,0.0525848410,256.9880816936,-0.194413494
257.0335645676,0.0015154068,257.0335645676,0.0021034868,257.0335645676,0.0025925112,257.0335645676,54.230036036,257.0335645676,-1025.7699639640,257.0335645676,0.1326663658,257.0335645676,0.9975664895
257.0935406685,0.0013245901,257.0935406685,0.0022383212,257.0935406685,0.0026008884,257.0935406685,59.3838702278,257.0935406685,-1020.6161297722,257.0935406685,0.2118846458,257.0935406685,1.379714449
257.1386053562,0.0012178684,257.1386053562,0.0021257344,257.1386053562,0.0024498878,257.1386053562,60.1908922953,257.1386053562,-1019.8091077047,257.1386053562,0.2853080404,257.1386053562,0.6079828613
257.1834321022,0.001171275,257.1834321022,0.0021001019,257.1834321022,0.0024046441,257.1834321022,60.85058948,257.1834321022,-1019.1494105200,257.1834321022,0.3469431893,257.1834321022,-0.6829526361
257.2429120541,0.0012199593,257.2429120541,0.0022158480,257.2429120541,0.0025294828,257.2429120541,61.1645372929,257.2429120541,-1018.8354627071,257.2429120541,0.3917255414,257.2429120541,-1.4783032701
257.2883465290,0.0013489098,257.2883465290,0.0022606238,257.2883465290,0.0026324851,257.2883465290,59.1755561344,257.2883465290,-1020.8244438656,257.2883465290,0.412680023,257.2883465290,-1.2236640905
257.3182001114,0.0013911474,257.3182001114,0.0022549897,257.3182001114,0.0026495791,257.3182001114,58.3287493839,257.3182001114,-1021.6712506161,257.3182001114,0.4038019348,257.3182001114,-0.0366051662
257.3939187527,0.0014364893,257.3939187527,0.0021745826,257.3939187527,0.0026062062,257.3939187527,56.5519823725,257.3939187527,-1023.4480176275,257.3939187527,0.3611809030,257.3939187527,1.1306664754
257.4387454987,0.0014857708,257.4387454987,0.0019686409,257.4387454987,0.0024663864,257.4387454987,52.9574504132,257.4387454987,-1027.0425495868,257.4387454987,0.286331284,257.4387454987,1.3338840339
257.4843006134,0.0012549259,257.4843006134,0.0018513951,257.4843006134,0.0022366275,257.4843006134,55.8695122509,257.4843006134,-1024.1304877491,257.4843006134,0.1839052238,257.4843006134,0.6350768740
257.5443096161,0.0008028937,257.5443096161,0.0021505754,257.5443096161,0.0022955637,257.5443096161,69.5274349488,257.5443096161,-1010.4725650512,257.5443096161,0.0631452965,257.5443096161,0.0863434941
257.5740001202,0.0009950611,257.5740001202,0.0026754931,257.5740001202,0.0028545420,257.5740001202,69.5989810790,257.5740001202,-1010.401018921,257.5740001202,-0.0658233397,257.5740001202,0.0948376979
257.6343631744,0.0019849645,257.6343631744,0.0026965075,257.6343631744,0.0033483185,257.6343631744,53.6423145446,257.6343631744,-1026.3576854554,257.6343631744,-0.1896390865,257.6343631744,0.3502061082
257.6938333511,0.0021721694,257.6938333511,0.0016970987,257.6938333511,0.0027565311,257.6938333511,38.0002285690,257.6938333511,-1041.999771431,257.6938333511,-0.2949845671,257.6938333511,0.2446518781
257.7389597893,0.0012507765,257.7389597893,0.0012374592,257.7389597893,0.0017594735,257.7389597893,44.6933496962,257.7389597893,-1035.3066503038,257.7389597893,-0.3727909593,257.7389597893,-0.2580889103
257.7836368084,0.0005288595,257.7836368084,0.0021160240,257.7836368084,0.0021811121,257.7836368084,75.9674910952,257.7836368084,-1004.0325089048,257.7836368084,-0.4174734425,257.7836368084,-0.4031460328
257.8436303139,0.001211508,257.8436303139,0.0027400838,257.8436303139,0.0029959658,257.8436303139,66.1477333978,257.8436303139,-1013.8522666022,257.8436303139,-0.4284413535,257.8436303139,-0.8561290718
257.8884420395,0.0018249686,257.8884420395,0.0021459813,257.8884420395,0.0028170456,257.8884420395,49.6217557125,257.8884420395,-1030.3782442875,257.8884420395,-0.4071121792,257.8884420395,-0.8250813237
257.9335820675,0.0014312438,257.9335820675,0.0016757268,257.9335820675,0.0022037511,257.9335820675,49.4992504192,257.9335820675,-1030.5007495808,257.9335820675,-0.3580888685,257.9335820675,0.285088268
257.9937269688,0.0010675303,257.9937269688,0.001794798,257.9937269688,0.0020882818,257.9937269688,59.2561837922,257.9937269688,-1020.7438162078,257.9937269688,-0.2877180601,257.9937269688,1.7388077537
258.0393981934,0.0011059141,258.0393981934,0.0022372292,258.0393981934,0.0024956443,258.0393981934,63.6957491612,258.0393981934,-1016.3042508388,258.0393981934,-0.2039607695,258.0393981934,2.1205307007
258.0849847794,0.0013693014,258.0849847794,0.0022012829,258.0849847794,0.0025924183,258.0849847794,58.1164459762,258.0849847794,-1021.8835540238,258.0849847794,-0.1143977233,258.0849847794,0.823106941
258.1450579166,0.0014999502,258.1450579166,0.0019791172,258.1450579166,0.0024832953,258.1450579166,52.8419301878,258.1450579166,-1027.1580698122,258.1450579166,-0.0261549455,258.1450579166,-1.2465402561
258.1915075779,0.0013214874,258.1915075779,0.0017559237,258.1915075779,0.0021976344,258.1915075779,53.0353133060,258.1915075779,-1026.964686694,258.1915075779,0.0551488655,258.1915075779,-2.5766961396
258.2354159355,0.0011139963,258.2354159355,0.001571832,258.2354159355,0.0019265626,258.2354159355,54.6738542527,258.2354159355,-1025.3261457473,258.2354159355,0.1258074134,258.2354159355,-2.3861288742
258.2963082790,0.0008899776,258.2963082790,0.0016492224,258.2963082790,0.0018740316,258.2963082790,61.6471632019,258.2963082790,-1018.3528367981,258.2963082790,0.1816988901,258.2963082790,-0.8056444687
258.3267712593,0.000797464,258.3267712593,0.001755221,258.3267712593,0.0019278873,258.3267712593,65.5658860249,258.3267712593,-1014.4341139751,258.3267712593,0.2213069876,258.3267712593,1.0487966787
258.3871283531,0.0008132923,258.3871283531,0.0018477855,258.3871283531,0.0020188500,258.3871283531,66.2435784661,258.3871283531,-1013.7564215339,258.3871283531,0.2431913151,258.3871283531,2.1387308313
258.4470005035,0.0008155063,258.4470005035,0.0018688805,258.4470005035,0.0020390598,258.4470005035,66.4254285532,258.4470005035,-1013.5745714468,258.4470005035,0.2476167094,258.4470005035,2.1403901862
258.4918596745,0.0008541772,258.4918596745,0.0017821162,258.4918596745,0.0019762482,258.4918596745,64.3913667581,258.4918596745,-1015.6086332419,258.4918596745,0.2347340021,258.4918596745,1.2535183732
258.5365846157,0.0007802819,258.5365846157,0.0017525749,258.5365846157,0.0019184261,258.5365846157,66.0004007817,258.5365846157,-1013.9995992183,258.5365846157,0.2061687312,258.5365846157,0.0404469438
258.5814416409,0.0008242561,258.5814416409,0.0017895156,258.5814416409,0.0019702194,258.5814416409,65.269064506,258.5814416409,-1014.7309354940,258.5814416409,0.1648827549,258.5814416409,-1.2772226039
258.6414909363,0.0011518554,258.6414909363,0.0016185704,258.6414909363,0.0019865903,258.6414909363,54.5624488377,258.6414909363,-1025.4375511623,258.6414909363,0.1149399989,258.6414909363,-2.7082780844
258.6872227192,0.0014343096,258.6872227192,0.0019225690,258.6872227192,0.0023986488,258.6872227192,53.2756610901,258.6872227192,-1026.7243389099,258.6872227192,0.0592614521,258.6872227192,-3.4391054381
258.7466197014,0.0015393161,258.7466197014,0.0021332387,258.7466197014,0.0026306275,258.7466197014,54.1862949988,258.7466197014,-1025.8137050012,258.7466197014,-0.0018464741,258.7466197014,-2.9296838696
258.7923409939,0.0010887007,258.7923409939,0.0022051093,258.7923409939,0.0024592227,258.7923409939,63.7236480925,258.7923409939,-1016.2763519075,258.7923409939,-0.0646052288,258.7923409939,-0.8494642574
258.8371727467,0.0010726871,258.8371727467,0.0017786568,258.8371727467,0.002077084,258.8371727467,58.9063125983,258.8371727467,-1021.0936874017,258.8371727467,-0.126397883,258.8371727467,1.6513463531
258.8980164528,0.0016161261,258.8980164528,0.0016401259,258.8980164528,0.0023025804,258.8980164528,45.4222832551,258.8980164528,-1034.5777167449,258.8980164528,-0.1809192241,258.8980164528,3.3726050102
258.9431862831,0.0019238209,258.9431862831,0.0023131486,258.9431862831,0.0030086116,258.9431862831,50.2500649674,258.9431862831,-1029.7499350326,258.9431862831,-0.2232600549,258.9431862831,4.0932893794
258.9887347221,0.0010604317,258.9887347221,0.0027086527,258.9887347221,0.002908834,258.9887347221,68.6197646008,258.9887347221,-1011.3802353992,258.9887347221,-0.249818312,258.9887347221,3.9240098704
259.0194885731,0.0006361409,259.0194885731,0.0018629660,259.0194885731,0.0019685826,259.0194885731,71.1466708057,259.0194885731,-1008.8533291943,259.0194885731,-0.2583337606,259.0194885731,2.6762556140
259.0939090252,0.0015496391,259.0939090252,0.001268055,259.0939090252,0.0020023348,259.0939090252,39.2931372628,259.0939090252,-1040.7068627372,259.0939090252,-0.2467054975,259.0939090252,0.0138049188
259.1396293640,0.0022331074,259.1396293640,0.0019791656,259.1396293640,0.0029839345,259.1396293640,41.5500331187,259.1396293640,-1038.4499668813,259.1396293640,-0.2153403421,259.1396293640,-2.1332339712
259.1857857704,0.0017920458,259.1857857704,0.0027561503,259.1857857704,0.0032875207,259.1857857704,56.9681235501,259.1857857704,-1023.0318764499,259.1857857704,-0.1659519111,259.1857857704,-3.0293233773
259.2298443317,0.0009336220,259.2298443317,0.0025792479,259.2298443317,0.0027430220,259.2298443317,70.1010349231,259.2298443317,-1009.8989650769,259.2298443317,-0.1017847230,259.2298443317,-2.6775343172
259.2904348373,0.0009664925,259.2904348373,0.0020197063,259.2904348373,0.0022390447,259.2904348373,64.4274311066,259.2904348373,-1015.5725688934,259.2904348373,-0.0260378202,259.2904348373,-1.70109887
259.3359901905,0.0013846126,259.3359901905,0.0019619541,259.3359901905,0.0024013363,259.3359901905,54.7881807913,259.3359901905,-1025.2118192087,259.3359901905,0.0578451314,259.3359901905,-0.4430118497
259.3964028358,0.0014903646,259.3964028358,0.0020711842,259.3964028358,0.0025516642,259.3964028358,54.2622951377,259.3964028358,-1025.7377048623,259.3964028358,0.1456549443,259.3964028358,0.8009426945
259.4418838024,0.0014719186,259.4418838024,0.0021891256,259.4418838024,0.0026379567,259.4418838024,56.0840047455,259.4418838024,-1023.9159952545,259.4418838024,0.2326008397,259.4418838024,1.3233297646
259.4719455242,0.0012729754,259.4719455242,0.0021947185,259.4719455242,0.0025371748,259.4719455242,59.8855115653,259.4719455242,-1020.1144884347,259.4719455242,0.3130820128,259.4719455242,0.7978222677
259.5480480194,0.0012389926,259.5480480194,0.0021702459,259.5480480194,0.0024990138,259.5480480194,60.2779700398,259.5480480194,-1019.7220299602,259.5480480194,0.3816656427,259.5480480194,-0.4993437850
259.5929307938,0.0012984177,259.5929307938,0.0022144125,259.5929307938,0.0025670043,259.5929307938,59.6148306081,259.5929307938,-1020.3851693919,259.5929307938,0.4324948262,259.5929307938,-1.6278648451
259.6388697624,0.0013504294,259.6388697624,0.0022626922,259.6388697624,0.00263504,259.6388697624,59.1702250987,259.6388697624,-1020.8297749013,259.6388697624,0.4588387722,259.6388697624,-1.6935366489
259.6992275715,0.0013678843,259.6992275715,0.0022168657,259.6992275715,0.0026049186,259.6992275715,58.3239507842,259.6992275715,-1021.6760492158,259.6992275715,0.4541820321,259.6992275715,-0.5633809068
259.7445275784,0.0013875407,259.7445275784,0.0022108049,259.7445275784,0.0026101586,259.7445275784,57.8868832360,259.7445275784,-1022.113116764,259.7445275784,0.4133101195,259.7445275784,1.0039349686
259.7899067402,0.0015053357,259.7899067402,0.0020803841,259.7899067402,0.0025678851,259.7899067402,54.111047827,259.7899067402,-1025.8889521730,259.7899067402,0.3370882386,259.7899067402,1.8189023648
259.8357670307,0.0012510530,259.8357670307,0.0018874777,259.8357670307,0.0022644438,259.8357670307,56.4628909501,259.8357670307,-1023.5371090499,259.8357670307,0.2295929907,259.8357670307,1.4971504017
259.8961584568,0.0009650043,259.8961584568,0.0020253895,259.8961584568,0.0022435321,259.8961584568,64.5243619255,259.8961584568,-1015.4756380745,259.8961584568,0.1001128810,259.8961584568,0.6079701456
259.9419274330,0.0009612135,259.9419274330,0.002571136,259.9419274330,0.0027449356,259.9419274330,69.5018548522,259.9419274330,-1010.4981451478,259.9419274330,-0.0406774115,259.9419274330,0.0118561860
259.9869065285,0.0017249027,259.9869065285,0.002906041,259.9869065285,0.0033794028,259.9869065285,59.30842831,259.9869065285,-1020.6915716900,259.9869065285,-0.1799383682,259.9869065285,-0.1564220072
260.0474293232,0.0022086877,260.0474293232,0.0018885504,260.0474293232,0.0029060151,260.0474293232,40.5322767021,260.0474293232,-1039.4677232979,260.0474293232,-0.3028963554,260.0474293232,-0.3804730809
260.0930140018,0.0013958936,260.0930140018,0.0012358789,260.0930140018,0.0018643807,260.0930140018,41.5206362927,260.0930140018,-1038.4793637073,260.0930140018,-0.3990620335,260.0930140018,-0.6965868269
260.1379177570,0.0005629116,260.1379177570,0.001963038,260.1379177570,0.0020421527,260.1379177570,73.9994727847,260.1379177570,-1006.0005272153,260.1379177570,-0.4614485803,260.1379177570,-0.4042141268
260.1838967800,0.0010956063,260.1838967800,0.0027265932,260.1838967800,0.0029384798,260.1838967800,68.1086329142,260.1838967800,-1011.8913670858,260.1838967800,-0.4880259183,260.1838967800,-0.4833971256
260.2419161797,0.0018089244,260.2419161797,0.0022976655,260.2419161797,0.0029242904,260.2419161797,51.7870669323,260.2419161797,-1028.2129330677,260.2419161797,-0.4797732516,260.2419161797,-0.4535109969
260.2873523235,0.0015262249,260.2873523235,0.0016262319,260.2873523235,0.0022302449,260.2873523235,46.8170131742,260.2873523235,-1033.1829868258,260.2873523235,-0.4402071306,260.2873523235,0.2658419722
260.347260952,0.0011266767,260.347260952,0.0018303257,260.347260952,0.0021493005,260.347260952,58.3851774783,260.347260952,-1021.6148225217,260.347260952,-0.3754822287,260.347260952,1.4723857998
260.3931663036,0.0010747584,260.3931663036,0.0022349725,260.3931663036,0.0024799612,260.3931663036,64.3179276609,260.3931663036,-1015.6820723391,260.3931663036,-0.2928204148,260.3931663036,1.9278303842
260.4383811951,0.001380394,260.4383811951,0.0021944909,260.4383811951,0.0025925427,260.4383811951,57.8289991385,260.4383811951,-1022.1710008615,260.4383811951,-0.2002710965,260.4383811951,0.8904518546
260.4983143806,0.0014930008,260.4983143806,0.0019860106,260.4983143806,0.0024846105,260.4983143806,53.0656658677,260.4983143806,-1026.9343341323,260.4983143806,-0.1054962779,260.4983143806,-0.8734480504
260.5433294773,0.0014018425,260.5433294773,0.0017687146,260.5433294773,0.0022568814,260.5433294773,51.6004655180,260.5433294773,-1028.399534482,260.5433294773,-0.0147443073,260.5433294773,-2.1445660189
260.5892715454,0.0010540978,260.5892715454,0.0016902500,260.5892715454,0.0019920008,260.5892715454,58.0509234271,260.5892715454,-1021.9490765729,260.5892715454,0.0669008234,260.5892715454,-1.9808774808
260.6498026848,0.0008808507,260.6498026848,0.0017244237,260.6498026848,0.0019363716,260.6498026848,62.9416583685,260.6498026848,-1017.0583416315,260.6498026848,0.1353525953,260.6498026848,-0.6549622389
260.6954469681,0.0007589610,260.6954469681,0.0018089332,260.6954469681,0.0019616985,260.6954469681,67.238892698,260.6954469681,-1012.7611073020,260.6954469681,0.1880504609,260.6954469681,0.9677057276
260.7409601212,0.0007596255,260.7409601212,0.0018149161,260.7409601212,0.0019674734,260.7409601212,67.2884566372,260.7409601212,-1012.7115433628,260.7409601212,0.2231642523,260.7409601212,1.8996295627
